Baby Name,Start Time,End Time,Activity,Amount,Percentile,Duration,Info,Notes
Name,09/04/2020 2:30 PM,09/04/2020 2:50 PM,FEEDING,0.70oz,,20 min,,
Name,09/04/2020 5:04 PM,09/04/2020 5:20 PM,FEEDING,2.00oz,,16 min,,
Name,09/04/2020 5:25 PM,09/04/2020 5:45 PM,FEEDING,1.00oz,,20 min,,
Name,09/04/2020 6:26 PM,09/04/2020 6:39 PM,FEEDING,0.50oz,,13 min,,
Name,09/04/2020 8:41 PM,09/04/2020 9:11 PM,FEEDING,1.30oz,,30 min,,
Name,09/04/2020 11:10 PM,09/04/2020 11:30 PM,FEEDING,2.00oz,,20 min,,
Name,09/05/2020 1:25 AM,09/05/2020 1:45 AM,FEEDING,2.00oz,,20 min,,
Name,09/05/2020 3:17 AM,09/05/2020 3:42 AM,FEEDING,1.50oz,,25 min,,
Name,09/05/2020 3:33 AM,09/05/2020 4:03 AM,FEEDING,2.40oz,,30 min,,
Name,09/05/2020 5:01 AM,09/05/2020 5:21 AM,FEEDING,1.70oz,,20 min,,
Name,09/05/2020 7:23 AM,09/05/2020 7:43 AM,FEEDING,1.80oz,,20 min,,
Name,09/05/2020 9:38 AM,09/05/2020 9:58 AM,FEEDING,1.00oz,,20 min,,
Name,09/05/2020 11:00 AM,09/05/2020 11:30 AM,FEEDING,2.40oz,,30 min,,
Name,09/05/2020 2:44 PM,09/05/2020 3:34 PM,FEEDING,2.90oz,,50 min,,
Name,09/05/2020 6:01 PM,09/05/2020 6:31 PM,FEEDING,1.30oz,,30 min,,
Name,09/05/2020 8:00 PM,09/05/2020 8:55 PM,FEEDING,2.50oz,,55 min,,
Name,09/06/2020 12:20 AM,09/06/2020 12:40 AM,FEEDING,2.00oz,,20 min,,
Name,09/06/2020 2:20 AM,09/06/2020 2:40 AM,FEEDING,1.90oz,,20 min,,
Name,09/06/2020 3:10 AM,09/06/2020 3:25 AM,FEEDING,2.00oz,,15 min,,
Name,09/06/2020 4:10 AM,09/06/2020 4:59 AM,FEEDING,1.40oz,,49 min,,
Name,09/06/2020 7:34 AM,09/06/2020 7:58 AM,FEEDING,1.50oz,,24 min,,
Name,09/06/2020 9:49 AM,09/06/2020 9:52 AM,FEEDING,0.75oz,,3 min,,
Name,09/06/2020 12:31 PM,09/06/2020 12:51 PM,FEEDING,1.20oz,,20 min,,
Name,09/06/2020 1:45 PM,09/06/2020 1:55 PM,FEEDING,0.33oz,,10 min,,
Name,09/06/2020 4:15 PM,09/06/2020 4:55 PM,FEEDING,2.70oz,,40 min,,
Name,09/06/2020 6:10 PM,09/06/2020 6:47 PM,FEEDING,1.90oz,,37 min,,
Name,09/06/2020 7:00 PM,09/06/2020 7:50 PM,FEEDING,1.40oz,,50 min,,
Name,09/06/2020 9:29 PM,09/06/2020 10:01 PM,FEEDING,1.10oz,,32 min,,
Name,09/07/2020 12:05 AM,09/07/2020 12:25 AM,FEEDING,1.10oz,,20 min,,
Name,09/07/2020 2:10 AM,09/07/2020 2:20 AM,FEEDING,1.00oz,,10 min,,
Name,09/07/2020 2:20 AM,09/07/2020 2:50 AM,FEEDING,2.80oz,,30 min,,
Name,09/07/2020 5:38 AM,09/07/2020 6:18 AM,FEEDING,2.50oz,,40 min,,
Name,09/07/2020 8:51 AM,09/07/2020 9:12 AM,FEEDING,2.00oz,,21 min,,
Name,09/07/2020 11:06 AM,09/07/2020 11:27 AM,FEEDING,1.90oz,,21 min,,
Name,09/07/2020 12:10 PM,09/07/2020 12:20 PM,FEEDING,0.25oz,,10 min,,
Name,09/07/2020 1:00 PM,09/07/2020 1:30 PM,FEEDING,2.00oz,,30 min,,
Name,09/07/2020 2:00 PM,09/07/2020 2:20 PM,FEEDING,0.40oz,,20 min,,
Name,09/07/2020 3:50 PM,09/07/2020 4:10 PM,FEEDING,1.67oz,,20 min,,
Name,09/07/2020 6:15 PM,09/07/2020 6:38 PM,FEEDING,1.67oz,,23 min,,
Name,09/07/2020 8:07 PM,09/07/2020 8:43 PM,FEEDING,1.50oz,,36 min,,
Name,09/07/2020 9:37 PM,09/07/2020 10:07 PM,FEEDING,1.66oz,,30 min,,
Name,09/07/2020 10:29 PM,09/07/2020 10:59 PM,FEEDING,1.00oz,,30 min,,
Name,09/07/2020 11:21 PM,09/07/2020 11:41 PM,FEEDING,0.25oz,,20 min,,
Name,09/08/2020 3:15 AM,09/08/2020 3:35 AM,FEEDING,2.00oz,,20 min,,
Name,09/08/2020 6:02 AM,09/08/2020 6:17 AM,FEEDING,1.10oz,,15 min,,
Name,09/08/2020 8:15 AM,09/08/2020 8:30 AM,FEEDING,2.00oz,,15 min,,
Name,09/08/2020 8:35 AM,09/08/2020 8:51 AM,FEEDING,0.80oz,,16 min,,
Name,09/08/2020 10:01 AM,09/08/2020 10:32 AM,FEEDING,1.70oz,,31 min,,
Name,09/08/2020 12:05 PM,09/08/2020 12:31 PM,FEEDING,2.00oz,,26 min,,
Name,09/08/2020 12:39 PM,09/08/2020 12:59 PM,FEEDING,0.50oz,,20 min,,
Name,09/08/2020 3:09 PM,09/08/2020 3:39 PM,FEEDING,1.10oz,,30 min,,
Name,09/08/2020 4:47 PM,09/08/2020 5:21 PM,FEEDING,1.50oz,,34 min,,
Name,09/08/2020 6:17 PM,09/08/2020 6:52 PM,FEEDING,1.80oz,,35 min,,
Name,09/08/2020 7:23 PM,09/08/2020 8:22 PM,FEEDING,2.00oz,,59 min,,
Name,09/09/2020 12:50 AM,09/09/2020 1:20 AM,FEEDING,2.00oz,,30 min,,
Name,09/09/2020 3:40 AM,09/09/2020 3:50 AM,FEEDING,1.35oz,,10 min,,
Name,09/09/2020 3:55 AM,09/09/2020 4:05 AM,FEEDING,0.65oz,,10 min,,
Name,09/09/2020 6:24 AM,09/09/2020 6:44 AM,FEEDING,2.00oz,,20 min,,
Name,09/09/2020 6:47 AM,09/09/2020 6:55 AM,FEEDING,0.40oz,,8 min,,
Name,09/09/2020 8:03 AM,09/09/2020 8:18 AM,FEEDING,0.60oz,,15 min,,
Name,09/09/2020 10:02 AM,09/09/2020 10:32 AM,FEEDING,1.60oz,,30 min,,
Name,09/09/2020 12:00 PM,09/09/2020 12:15 PM,FEEDING,1.10oz,,15 min,,
Name,09/09/2020 2:28 PM,09/09/2020 2:51 PM,FEEDING,2.00oz,,23 min,,
Name,09/09/2020 2:58 PM,09/09/2020 3:44 PM,FEEDING,1.00oz,,46 min,,
Name,09/09/2020 4:49 PM,09/09/2020 5:08 PM,FEEDING,2.00oz,,19 min,,
Name,09/09/2020 5:08 PM,09/09/2020 5:38 PM,FEEDING,0.50oz,,30 min,,
Name,09/09/2020 6:34 PM,09/09/2020 7:35 PM,FEEDING,1.66oz,,1 h 1 min,,
Name,09/09/2020 10:17 PM,09/09/2020 10:39 PM,FEEDING,2.30oz,,22 min,,
Name,09/09/2020 10:57 PM,09/09/2020 11:07 PM,FEEDING,0.30oz,,10 min,,
Name,09/10/2020 1:08 AM,09/10/2020 1:38 AM,FEEDING,2.20oz,,30 min,,
Name,09/10/2020 3:57 AM,09/10/2020 4:27 AM,FEEDING,2.10oz,,30 min,,
Name,09/10/2020 6:01 AM,09/10/2020 6:17 AM,FEEDING,2.00oz,,16 min,,
Name,09/10/2020 8:00 AM,09/10/2020 8:11 AM,FEEDING,1.20oz,,11 min,,
Name,09/10/2020 11:16 AM,09/10/2020 12:16 PM,FEEDING,3.60oz,,1 h,,
Name,09/10/2020 2:12 PM,09/10/2020 2:27 PM,FEEDING,1.30oz,,15 min,,
Name,09/10/2020 4:14 PM,09/10/2020 4:30 PM,FEEDING,1.30oz,,16 min,,
Name,09/10/2020 6:26 PM,09/10/2020 6:42 PM,FEEDING,1.70oz,,16 min,,
Name,09/10/2020 9:15 PM,09/10/2020 10:14 PM,FEEDING,2.30oz,,59 min,,
Name,09/10/2020 10:23 PM,09/10/2020 10:40 PM,FEEDING,0.75oz,,17 min,,
Name,09/11/2020 12:15 AM,09/11/2020 12:40 AM,FEEDING,2.50oz,,25 min,,
Name,09/11/2020 2:35 AM,09/11/2020 3:05 AM,FEEDING,1.00oz,,30 min,,
Name,09/11/2020 5:09 AM,09/11/2020 5:39 AM,FEEDING,2.00oz,,30 min,,
Name,09/11/2020 7:14 AM,09/11/2020 7:23 AM,FEEDING,1.00oz,,9 min,,
Name,09/11/2020 8:19 AM,09/11/2020 8:32 AM,FEEDING,1.00oz,,13 min,,
Name,09/11/2020 8:42 AM,09/11/2020 9:14 AM,FEEDING,2.00oz,,32 min,,
Name,09/11/2020 9:44 AM,09/11/2020 9:53 AM,FEEDING,0.80oz,,9 min,,
Name,09/11/2020 12:06 PM,09/11/2020 12:36 PM,FEEDING,1.80oz,,30 min,,
Name,09/11/2020 1:24 PM,09/11/2020 1:36 PM,FEEDING,0.20oz,,12 min,,
Name,09/11/2020 3:31 PM,09/11/2020 4:01 PM,FEEDING,1.25oz,,30 min,,
Name,09/11/2020 5:23 PM,09/11/2020 5:37 PM,FEEDING,2.00oz,,14 min,,
Name,09/11/2020 5:44 PM,09/11/2020 5:54 PM,FEEDING,0.20oz,,10 min,,
Name,09/11/2020 8:03 PM,09/11/2020 8:12 PM,FEEDING,2.00oz,,9 min,,
Name,09/11/2020 8:15 PM,09/11/2020 8:34 PM,FEEDING,1.00oz,,19 min,,
Name,09/11/2020 9:00 PM,09/11/2020 9:15 PM,FEEDING,1.20oz,,15 min,,
Name,09/11/2020 9:52 PM,09/11/2020 10:07 PM,FEEDING,1.20oz,,15 min,,
Name,09/12/2020 12:45 AM,09/12/2020 1:15 AM,FEEDING,1.00oz,,30 min,,
Name,09/12/2020 2:50 AM,09/12/2020 3:10 AM,FEEDING,1.10oz,,20 min,,
Name,09/12/2020 5:06 AM,09/12/2020 5:24 AM,FEEDING,2.00oz,,18 min,,
Name,09/12/2020 5:33 AM,09/12/2020 5:49 AM,FEEDING,1.00oz,,16 min,,
Name,09/12/2020 7:18 AM,09/12/2020 7:33 AM,FEEDING,2.00oz,,15 min,,
Name,09/12/2020 9:53 AM,09/12/2020 10:33 AM,FEEDING,3.00oz,,40 min,,
Name,09/12/2020 10:36 AM,09/12/2020 10:51 AM,FEEDING,1.00oz,,15 min,,
Name,09/12/2020 12:30 PM,09/12/2020 12:50 PM,FEEDING,2.00oz,,20 min,,
Name,09/12/2020 2:20 PM,09/12/2020 2:40 PM,FEEDING,2.00oz,,20 min,,
Name,09/12/2020 3:02 PM,09/12/2020 3:09 PM,FEEDING,0.50oz,,7 min,,
Name,09/12/2020 5:19 PM,09/12/2020 5:49 PM,FEEDING,2.50oz,,30 min,,
Name,09/12/2020 7:21 PM,09/12/2020 7:36 PM,FEEDING,1.60oz,,15 min,,
Name,09/12/2020 9:54 PM,09/12/2020 10:24 PM,FEEDING,2.60oz,,30 min,,
Name,09/13/2020 1:20 AM,09/13/2020 1:40 AM,FEEDING,2.00oz,,20 min,,
Name,09/13/2020 3:25 AM,09/13/2020 3:45 AM,FEEDING,2.00oz,,20 min,,
Name,09/13/2020 5:26 AM,09/13/2020 6:09 AM,FEEDING,2.70oz,,43 min,,
Name,09/13/2020 8:06 AM,09/13/2020 9:05 AM,FEEDING,2.40oz,,59 min,,
Name,09/13/2020 10:10 AM,09/13/2020 11:09 AM,FEEDING,4.00oz,,59 min,,
Name,09/13/2020 2:06 PM,09/13/2020 2:36 PM,FEEDING,1.40oz,,30 min,,
Name,09/13/2020 5:00 PM,09/13/2020 5:40 PM,FEEDING,2.50oz,,40 min,,
Name,09/13/2020 7:23 PM,09/13/2020 7:53 PM,FEEDING,0.50oz,,30 min,,
Name,09/13/2020 9:22 PM,09/13/2020 9:38 PM,FEEDING,2.00oz,,16 min,,
Name,09/14/2020 12:35 AM,09/14/2020 1:25 AM,FEEDING,4.00oz,,50 min,,
Name,09/14/2020 4:24 AM,09/14/2020 4:40 AM,FEEDING,2.00oz,,16 min,,
Name,09/14/2020 4:50 AM,09/14/2020 4:57 AM,FEEDING,0.70oz,,7 min,,
Name,09/14/2020 6:13 AM,09/14/2020 6:32 AM,FEEDING,1.20oz,,19 min,,
Name,09/14/2020 8:37 AM,09/14/2020 9:23 AM,FEEDING,2.00oz,,46 min,,
Name,09/14/2020 9:23 AM,09/14/2020 9:53 AM,FEEDING,0.70oz,,30 min,,
Name,09/14/2020 11:29 AM,09/14/2020 11:49 AM,FEEDING,2.00oz,,20 min,,
Name,09/14/2020 12:32 PM,09/14/2020 12:52 PM,FEEDING,1.00oz,,20 min,,
Name,09/14/2020 2:38 PM,09/14/2020 2:49 PM,FEEDING,2.00oz,,11 min,,
Name,09/14/2020 4:52 PM,09/14/2020 6:12 PM,FEEDING,3.00oz,,1 h 20 min,,
Name,09/14/2020 7:00 PM,09/14/2020 7:59 PM,FEEDING,2.30oz,,59 min,,
Name,09/14/2020 9:19 PM,09/14/2020 9:49 PM,FEEDING,0.50oz,,30 min,,
Name,09/14/2020 10:40 PM,09/14/2020 11:06 PM,FEEDING,0.75oz,,26 min,,
Name,09/15/2020 2:10 AM,09/15/2020 2:25 AM,FEEDING,2.00oz,,15 min,,
Name,09/15/2020 4:34 AM,09/15/2020 4:47 AM,FEEDING,2.00oz,,13 min,,
Name,09/15/2020 4:52 AM,09/15/2020 5:10 AM,FEEDING,0.60oz,,18 min,,
Name,09/15/2020 6:17 AM,09/15/2020 6:37 AM,FEEDING,1.10oz,,20 min,,
Name,09/15/2020 7:34 AM,09/15/2020 7:49 AM,FEEDING,1.00oz,,15 min,,
Name,09/15/2020 9:33 AM,09/15/2020 9:55 AM,FEEDING,1.20oz,,22 min,,
Name,09/15/2020 10:15 AM,09/15/2020 10:30 AM,FEEDING,0.70oz,,15 min,,
Name,09/15/2020 11:33 AM,09/15/2020 11:56 AM,FEEDING,2.00oz,,23 min,,
Name,09/15/2020 11:59 AM,09/15/2020 12:29 PM,FEEDING,0.60oz,,30 min,,
Name,09/15/2020 1:28 PM,09/15/2020 2:14 PM,FEEDING,1.80oz,,46 min,,
Name,09/15/2020 6:36 PM,09/15/2020 6:51 PM,FEEDING,1.70oz,,15 min,,
Name,09/15/2020 7:37 PM,09/15/2020 7:47 PM,FEEDING,1.00oz,,10 min,,
Name,09/15/2020 7:54 PM,09/15/2020 8:17 PM,FEEDING,2.00oz,,23 min,,
Name,09/15/2020 11:50 PM,09/16/2020 12:35 AM,FEEDING,4.00oz,,45 min,,
Name,09/16/2020 2:55 AM,09/16/2020 3:25 AM,FEEDING,2.50oz,,30 min,,
Name,09/16/2020 4:46 AM,09/16/2020 4:56 AM,FEEDING,1.00oz,,10 min,,
Name,09/16/2020 6:15 AM,09/16/2020 6:26 AM,FEEDING,1.00oz,,11 min,,
Name,09/16/2020 9:00 AM,09/16/2020 9:10 AM,FEEDING,2.00oz,,10 min,,
Name,09/16/2020 9:59 AM,09/16/2020 10:40 AM,FEEDING,2.00oz,,41 min,,
Name,09/16/2020 10:50 AM,09/16/2020 11:10 AM,FEEDING,1.00oz,,20 min,,
Name,09/16/2020 1:00 PM,09/16/2020 1:13 PM,FEEDING,1.30oz,,13 min,,
Name,09/16/2020 2:30 PM,09/16/2020 2:50 PM,FEEDING,1.80oz,,20 min,,
Name,09/16/2020 5:49 PM,09/16/2020 6:03 PM,FEEDING,2.50oz,,14 min,,
Name,09/16/2020 7:32 PM,09/16/2020 9:05 PM,FEEDING,3.00oz,,1 h 33 min,,
Name,09/16/2020 9:00 PM,09/16/2020 9:20 PM,FEEDING,0.50oz,,20 min,,
Name,09/16/2020 10:45 PM,09/16/2020 11:10 PM,FEEDING,2.00oz,,25 min,,
Name,09/16/2020 11:40 PM,09/17/2020 12:00 AM,FEEDING,0.20oz,,20 min,,
Name,09/17/2020 2:15 AM,09/17/2020 2:30 AM,FEEDING,1.70oz,,15 min,,
Name,09/17/2020 4:00 AM,09/17/2020 4:15 AM,FEEDING,1.20oz,,15 min,,
Name,09/17/2020 6:38 AM,09/17/2020 7:18 AM,FEEDING,3.80oz,,40 min,,
Name,09/17/2020 9:09 AM,09/17/2020 9:34 AM,FEEDING,1.30oz,,25 min,,
Name,09/17/2020 10:30 AM,09/17/2020 10:38 AM,FEEDING,0.70oz,,8 min,,
Name,09/17/2020 11:16 AM,09/17/2020 11:48 AM,FEEDING,1.80oz,,32 min,,
Name,09/17/2020 1:26 PM,09/17/2020 1:56 PM,FEEDING,2.00oz,,30 min,,
Name,09/17/2020 3:16 PM,09/17/2020 3:36 PM,FEEDING,1.80oz,,20 min,,
Name,09/17/2020 5:30 PM,09/17/2020 5:52 PM,FEEDING,2.00oz,,22 min,,
Name,09/17/2020 6:00 PM,09/17/2020 6:20 PM,FEEDING,0.40oz,,20 min,,
Name,09/17/2020 8:30 PM,09/17/2020 8:46 PM,FEEDING,2.00oz,,16 min,,
Name,09/17/2020 9:15 PM,09/17/2020 9:45 PM,FEEDING,2.00oz,,30 min,,
Name,09/17/2020 10:30 PM,09/17/2020 11:00 PM,FEEDING,2.00oz,,30 min,,
Name,09/18/2020 12:55 AM,09/18/2020 1:10 AM,FEEDING,0.50oz,,15 min,,
Name,09/18/2020 2:45 AM,09/18/2020 3:05 AM,FEEDING,1.40oz,,20 min,,
Name,09/18/2020 4:26 AM,09/18/2020 4:44 AM,FEEDING,1.75oz,,18 min,,
Name,09/18/2020 6:27 AM,09/18/2020 6:47 AM,FEEDING,0.70oz,,20 min,,
Name,09/18/2020 7:25 AM,09/18/2020 7:35 AM,FEEDING,1.20oz,,10 min,,
Name,09/18/2020 8:00 AM,09/18/2020 8:20 AM,FEEDING,2.00oz,,20 min,,
Name,09/18/2020 11:30 AM,09/18/2020 11:55 AM,FEEDING,3.00oz,,25 min,,
Name,09/18/2020 12:56 PM,09/18/2020 1:39 PM,FEEDING,3.00oz,,43 min,,
Name,09/18/2020 5:28 PM,09/18/2020 5:48 PM,FEEDING,1.10oz,,20 min,,
Name,09/18/2020 7:20 PM,09/18/2020 7:41 PM,FEEDING,1.20oz,,21 min,,
Name,09/18/2020 10:00 PM,09/18/2020 11:08 PM,FEEDING,4.10oz,,1 h 8 min,,
Name,09/19/2020 2:10 AM,09/19/2020 2:40 AM,FEEDING,2.75oz,,30 min,,
Name,09/19/2020 5:23 AM,09/19/2020 5:44 AM,FEEDING,1.80oz,,21 min,,
Name,09/19/2020 7:44 AM,09/19/2020 7:59 AM,FEEDING,2.00oz,,15 min,,
Name,09/19/2020 8:10 AM,09/19/2020 8:23 AM,FEEDING,1.00oz,,13 min,,
Name,09/19/2020 10:45 AM,09/19/2020 11:20 AM,FEEDING,2.00oz,,35 min,,
Name,09/19/2020 11:10 AM,09/19/2020 11:28 AM,FEEDING,0.90oz,,18 min,,
Name,09/19/2020 2:00 PM,09/19/2020 2:59 PM,FEEDING,2.80oz,,59 min,,
Name,09/19/2020 4:05 PM,09/19/2020 4:45 PM,FEEDING,4.00oz,,40 min,,
Name,09/19/2020 6:41 PM,09/19/2020 7:31 PM,FEEDING,4.00oz,,50 min,,
Name,09/19/2020 10:12 PM,09/19/2020 10:44 PM,FEEDING,2.00oz,,32 min,,
Name,09/20/2020 1:40 AM,09/20/2020 2:00 AM,FEEDING,2.00oz,,20 min,,
Name,09/20/2020 4:20 AM,09/20/2020 4:37 AM,FEEDING,1.90oz,,17 min,,
Name,09/20/2020 6:27 AM,09/20/2020 6:38 AM,FEEDING,1.25oz,,11 min,,
Name,09/20/2020 8:48 AM,09/20/2020 9:47 AM,FEEDING,5.00oz,,59 min,,
Name,09/20/2020 11:16 AM,09/20/2020 11:46 AM,FEEDING,1.90oz,,30 min,,
Name,09/20/2020 2:40 PM,09/20/2020 3:00 PM,FEEDING,2.00oz,,20 min,,
Name,09/20/2020 4:40 PM,09/20/2020 5:10 PM,FEEDING,1.50oz,,30 min,,
Name,09/20/2020 7:38 PM,09/20/2020 7:39 PM,FEEDING,1.10oz,,1 min,,
Name,09/20/2020 10:06 PM,09/20/2020 10:28 PM,FEEDING,1.60oz,,22 min,,
Name,09/20/2020 11:01 PM,09/20/2020 11:46 PM,FEEDING,3.00oz,,45 min,,
Name,09/21/2020 3:10 AM,09/21/2020 3:30 AM,FEEDING,2.50oz,,20 min,,
Name,09/21/2020 5:30 AM,09/21/2020 6:00 AM,FEEDING,1.60oz,,30 min,,
Name,09/21/2020 7:48 AM,09/21/2020 8:12 AM,FEEDING,1.50oz,,24 min,,
Name,09/21/2020 8:57 AM,09/21/2020 9:07 AM,FEEDING,0.50oz,,10 min,,
Name,09/21/2020 9:13 AM,09/21/2020 9:29 AM,FEEDING,2.00oz,,16 min,,
Name,09/21/2020 10:40 AM,09/21/2020 11:02 AM,FEEDING,1.50oz,,22 min,,
Name,09/21/2020 12:50 PM,09/21/2020 1:00 PM,FEEDING,0.50oz,,10 min,,
Name,09/21/2020 2:59 PM,09/21/2020 3:01 PM,FEEDING,0.30oz,,2 min,,
Name,09/21/2020 3:00 PM,09/21/2020 3:31 PM,FEEDING,1.60oz,,31 min,,
Name,09/21/2020 4:23 PM,09/21/2020 4:49 PM,FEEDING,1.50oz,,26 min,,
Name,09/21/2020 4:50 PM,09/21/2020 5:10 PM,FEEDING,1.00oz,,20 min,,
Name,09/21/2020 5:42 PM,09/21/2020 5:52 PM,FEEDING,0.50oz,,10 min,,
Name,09/21/2020 6:40 PM,09/21/2020 6:55 PM,FEEDING,1.00oz,,15 min,,
Name,09/21/2020 8:40 PM,09/21/2020 8:56 PM,FEEDING,2.00oz,,16 min,,
Name,09/21/2020 11:00 PM,09/21/2020 11:30 PM,FEEDING,2.00oz,,30 min,,
Name,09/22/2020 1:40 AM,09/22/2020 2:10 AM,FEEDING,3.00oz,,30 min,,
Name,09/22/2020 4:50 AM,09/22/2020 5:12 AM,FEEDING,1.60oz,,22 min,,
Name,09/22/2020 7:17 AM,09/22/2020 7:28 AM,FEEDING,2.00oz,,11 min,,
Name,09/22/2020 7:33 AM,09/22/2020 8:23 AM,FEEDING,2.00oz,,50 min,,
Name,09/22/2020 8:29 AM,09/22/2020 8:37 AM,FEEDING,0.20oz,,8 min,,
Name,09/22/2020 9:28 AM,09/22/2020 9:48 AM,FEEDING,1.00oz,,20 min,,
Name,09/22/2020 11:30 AM,09/22/2020 12:17 PM,FEEDING,1.75oz,,47 min,,
Name,09/22/2020 1:37 PM,09/22/2020 2:00 PM,FEEDING,1.30oz,,23 min,,
Name,09/22/2020 2:43 PM,09/22/2020 2:52 PM,FEEDING,0.70oz,,9 min,,
Name,09/22/2020 2:55 PM,09/22/2020 3:30 PM,FEEDING,1.50oz,,35 min,,
Name,09/22/2020 4:21 PM,09/22/2020 4:43 PM,FEEDING,1.25oz,,22 min,,
Name,09/22/2020 5:45 PM,09/22/2020 5:55 PM,FEEDING,0.90oz,,10 min,,
Name,09/22/2020 6:46 PM,09/22/2020 6:52 PM,FEEDING,0.50oz,,6 min,,
Name,09/22/2020 7:43 PM,09/22/2020 7:55 PM,FEEDING,1.00oz,,12 min,,
Name,09/22/2020 7:56 PM,09/22/2020 8:46 PM,FEEDING,1.50oz,,50 min,,
Name,09/23/2020 12:15 AM,09/23/2020 12:30 AM,FEEDING,0.80oz,,15 min,,
Name,09/23/2020 3:05 AM,09/23/2020 3:30 AM,FEEDING,3.00oz,,25 min,,
Name,09/23/2020 5:47 AM,09/23/2020 6:03 AM,FEEDING,1.50oz,,16 min,,
Name,09/23/2020 8:06 AM,09/23/2020 8:38 AM,FEEDING,2.00oz,,32 min,,
Name,09/23/2020 8:43 AM,09/23/2020 9:16 AM,FEEDING,1.00oz,,33 min,,
Name,09/23/2020 9:55 AM,09/23/2020 10:03 AM,FEEDING,0.40oz,,8 min,,
Name,09/23/2020 10:50 AM,09/23/2020 10:54 AM,FEEDING,0.50oz,,4 min,,
Name,09/23/2020 2:00 PM,09/23/2020 3:22 PM,FEEDING,3.50oz,,1 h 22 min,,
Name,09/23/2020 4:09 PM,09/23/2020 4:39 PM,FEEDING,1.60oz,,30 min,,
Name,09/23/2020 6:35 PM,09/23/2020 6:57 PM,FEEDING,1.60oz,,22 min,,
Name,09/23/2020 9:05 PM,09/23/2020 9:25 PM,FEEDING,1.25oz,,20 min,,
Name,09/23/2020 10:20 PM,09/23/2020 10:45 PM,FEEDING,2.10oz,,25 min,,
Name,09/24/2020 12:20 AM,09/24/2020 1:00 AM,FEEDING,4.50oz,,40 min,,
Name,09/24/2020 5:05 AM,09/24/2020 5:23 AM,FEEDING,2.60oz,,18 min,,
Name,09/24/2020 7:24 AM,09/24/2020 7:47 AM,FEEDING,2.00oz,,23 min,,
Name,09/24/2020 8:10 AM,09/24/2020 8:24 AM,FEEDING,0.90oz,,14 min,,
Name,09/24/2020 10:29 AM,09/24/2020 10:49 AM,FEEDING,0.80oz,,20 min,,
Name,09/24/2020 11:34 AM,09/24/2020 11:49 AM,FEEDING,1.00oz,,15 min,,
Name,09/24/2020 1:05 PM,09/24/2020 1:34 PM,FEEDING,2.00oz,,29 min,,
Name,09/24/2020 2:00 PM,09/24/2020 2:15 PM,FEEDING,1.00oz,,15 min,,
Name,09/24/2020 3:46 PM,09/24/2020 3:59 PM,FEEDING,1.60oz,,13 min,,
Name,09/24/2020 4:59 PM,09/24/2020 5:09 PM,FEEDING,0.65oz,,10 min,,
Name,09/24/2020 9:13 PM,09/24/2020 9:51 PM,FEEDING,3.00oz,,38 min,,
Name,09/24/2020 10:03 PM,09/24/2020 10:16 PM,FEEDING,0.30oz,,13 min,,
Name,09/25/2020 12:50 AM,09/25/2020 1:15 AM,FEEDING,3.60oz,,25 min,,
Name,09/25/2020 3:05 AM,09/25/2020 3:20 AM,FEEDING,1.20oz,,15 min,,
Name,09/25/2020 4:59 AM,09/25/2020 5:13 AM,FEEDING,2.00oz,,14 min,,
Name,09/25/2020 6:14 AM,09/25/2020 6:44 AM,FEEDING,1.40oz,,30 min,,
Name,09/25/2020 8:18 AM,09/25/2020 8:53 AM,FEEDING,1.00oz,,35 min,,
Name,09/25/2020 9:22 AM,09/25/2020 9:41 AM,FEEDING,2.00oz,,19 min,,
Name,09/25/2020 1:00 PM,09/25/2020 1:12 PM,FEEDING,1.00oz,,12 min,,
Name,09/25/2020 2:17 PM,09/25/2020 2:33 PM,FEEDING,2.00oz,,16 min,,
Name,09/25/2020 2:36 PM,09/25/2020 2:58 PM,FEEDING,1.00oz,,22 min,,
Name,09/25/2020 3:05 PM,09/25/2020 3:36 PM,FEEDING,1.00oz,,31 min,,
Name,09/25/2020 4:41 PM,09/25/2020 5:38 PM,FEEDING,1.60oz,,57 min,,
Name,09/25/2020 7:28 PM,09/25/2020 7:54 PM,FEEDING,2.00oz,,26 min,,
Name,09/26/2020 12:20 AM,09/26/2020 12:50 AM,FEEDING,3.50oz,,30 min,,
Name,09/26/2020 3:15 AM,09/26/2020 3:15 AM,FEEDING,2.10oz,,1 min,,
Name,09/26/2020 5:11 AM,09/26/2020 5:22 AM,FEEDING,1.00oz,,11 min,,
Name,09/26/2020 7:26 AM,09/26/2020 7:42 AM,FEEDING,2.00oz,,16 min,,
Name,09/26/2020 7:46 AM,09/26/2020 8:03 AM,FEEDING,1.00oz,,17 min,,
Name,09/26/2020 8:20 AM,09/26/2020 8:36 AM,FEEDING,0.90oz,,16 min,,
Name,09/26/2020 9:44 AM,09/26/2020 10:03 AM,FEEDING,0.90oz,,19 min,,
Name,09/26/2020 10:39 AM,09/26/2020 10:50 AM,FEEDING,1.00oz,,11 min,,
Name,09/26/2020 10:50 AM,09/26/2020 11:05 AM,FEEDING,0.50oz,,15 min,,
Name,09/26/2020 2:57 PM,09/26/2020 3:30 PM,FEEDING,4.00oz,,33 min,,
Name,09/26/2020 3:39 PM,09/26/2020 4:03 PM,FEEDING,1.00oz,,24 min,,
